id redshift FUV FUV_err NUV NUV_err u_prime u_prime_err g_prime g_prime_err r_prime r_prime_err i_prime i_prime_err z_prime z_prime_err J_2mass J_2mass_err H_2mass H_2mass_err Ks_2mass Ks_2mass_err WISE1 WISE1_err IRAC1 IRAC1_err IRAC2 IRAC2_err WISE2 WISE2_err IRAC3 IRAC3_err IRAC4 IRAC4_err IRAS1 IRAS1_err WISE3 WISE3_err WISE4 WISE4_err MIPS1 MIPS1_err IRAS2 IRAS2_err IRAS3 IRAS3_err PACS_blue PACS_blue_err MIPS2 MIPS2_err IRAS4 IRAS4_err PACS_green PACS_green_err MIPS3 MIPS3_err PACS_red PACS_red_err PSW_ext PSW_ext_err PMW_ext PMW_ext_err PLW_ext PLW_ext_err
"NGC    34" 0.02 0.8371666674005489 0.0837166667400549 1.011166688453406 0.10111666884534061 nan nan 7.860000245273113 0.15720000490546227 12.900000438094139 0.49999999999999994 17.799999564886093 1.5 nan nan 25.028570954288757 3.7269292 37.735714444092345 6.1302525 40.024999218682446 4.303487 34.66249955818057 2.0797499734908342 42.5 1.96 32.300000000000004 1.3300650454019158 30.949999345466495 1.8569999607279897 92.2 4.25 590.0 17.7 372.9166729251544 40.23481037149319 284.7142815589905 17.08285689353943 1640.0000197546822 98.40000118528093 1900.0 76.0 2378.33335240682 138.33173990086294 16583.33346048991 1308.567717156366 18200.0 1820.0 nan nan 17200.000063578285 1359.0643778555893 17700.0 1770.0 nan nan 10700.0 1070.0 3570.0 249.90000000000003 1240.0 86.80000000000001 339.0 23.730000000000004
"NGC  7679" 0.017325275713104826 1.4300000155344605 0.1496663 2.7639999985694885 0.27639999985694885 10.229999999999999 0.6744790582367995 20.449999964237215 1.1043550153822819 28.599999943375586 1.689622738956836 35.10000018924475 1.6805430669875736 51.65 3.3634060117684275 45.72499988483531 2.8572889169941655 51.54642816888435 4.003514337440575 46.34090911542827 2.7581879137943086 37.44166621069114 2.4251371789951843 20.650000000000002 0.6195 16.25 0.4875 29.16500002294779 1.8035626252790953 53.8 1.6139999999999999 nan nan 503.0 53.638046198570656 316.3541696618001 18.981250179708006 821.9999975098505 49.319999850591024 750.5000081062316 41.003736702311656 1163.5 262.1788504079596 7330.500014305115 960.8358287348782 6812.250057220459 681.2250057220459 nan nan 10676.000190734863 775.6482772494244 6234.999999999999 623.5 nan nan 6987.75 698.7750000000001 2659.3333587646484 186.1533351135254 1012.3333492279052 70.86333444595337 360.5000054041545 25.235000378290817
"M  81" -0.00014 132.33333383401236 14.707635659174624 198.1833330353101 30.65821092342158 78.80000025033951 1.5760000050067902 407.34999254345894 8.146999850869179 266.9999897480011 15.0 1629.9999952316284 32.59999990463257 nan nan 9156.800150871277 1421.9873 11124.866590897243 1733.8445 6968.928443534033 1342.8098 7267.200022935867 436.03200137615204 10336.356999805996 1457.5072324404505 6203.750057220459 656.6034362535731 3912.449989616871 234.74699937701223 4678.500047683716 695.0550499780576 6942.099933242798 936.6479544030191 3729.1667098204293 762.266556943967 4167.187497019768 265.7179004315773 3495.166681342655 310.7780604697225 4809.9999380111685 471.8148300043381 3488.5000298023224 703.0975863354407 28912.50024477641 5829.399576450584 nan nan 72125.00076293945 10286.14210394179 114833.33333333334 22564.010999048223 nan nan 334916.6666666666 51114.436778060975 nan nan 179000.0 19000.0 nan nan 37900.001525878906 4400.0
"NGC  2639" 0.010739386946538643 0.4783250007831259 0.04783250007831259 0.8350833428168067 0.08350833428168068 7.670000195503235 0.1534000039100647 31.83333265284697 1.9052558000000002 68.90000030398369 2.7092433999999996 45.60000076889992 4.3 nan nan 118.17857283832771 11.681181 162.2307693155912 15.728319 96.33076620789674 12.521980999999998 51.32857071501868 3.0797142429011206 60.3 6.11 35.8 3.96 25.533750536851585 1.532025032211095 39.199999999999996 5.41 79.3 8.76 160.99999821186069 24.8536215214687 33.700001115600266 2.022000066936016 66.13285538540887 5.9716115 47.9500003926456 1.918000015705824 209.4999967217445 17.613914453017678 1991.666669845581 98.38730863277031 nan nan nan nan 7061.666676203409 348.68469473058315 nan nan nan nan nan nan nan nan nan nan nan nan
"NGC   513" 0.01956 0.7912500150268897 0.07912500150268897 1.0799999969700973 0.10799999969700974 3.060000017285347 0.06120000034570694 6.34999992325902 0.43 13.299999758601189 0.6 25.499999523162842 1.5033296 41.29999876022339 0.8259999752044678 22.26600010568897 3.2769038999999998 29.04333376015226 4.549165 23.614166382079322 3.2714675 31.61250010915101 1.8967500065490606 73.89999999999999 6.8100000000000005 65.3 5.41 23.91874998100102 1.4351249988600612 132.0 9.73 757.0 48.8 167.0 21.6 95.6750011920929 5.740500071525574 206.40476003998802 12.384285602399281 nan nan 277.0 21.6 1940.0 155.0 2859.999895095825 285.9999895095825 nan nan 4050.0 324.0 nan nan nan nan 4139.999866485596 413.99998664855957 1450.0000476837158 101.50000333786012 629.9999952316284 44.099999666213996 199.00000095367432 13.930000066757204
"ESO 383-35" 0.0075785762429020145 0.062274999436340295 0.017213948 0.23075000353856012 0.023075000353856012 nan nan 9.259999729692936 1.1999999999999997 20.400000736117363 1.5 29.79999966919422 0.5959999933838844 nan nan 31.142857191818102 5.137120400000001 44.37999948859215 8.948742000000001 59.233332673708595 7.4283243 91.69821416919252 5.501892850151552 107.0 5.8999999999999995 128.0 7.0600000000000005 131.63636356050318 7.898181813630191 157.0 7.239999999999999 239.0 8.82 380.0 34.2 312.0555546151267 18.723333276907603 702.5555606153276 42.153333636919655 694.2499980926514 27.769999923706056 807.0000035762788 34.65385981387932 1105.0000023841858 58.9304887133986 1210.0000381469727 121.00000381469727 nan nan 1100.0 219.0 nan nan nan nan 762.0000243186951 76.2000024318695 232.9999953508377 16.30999967455864 86.0000029206276 6.0200002044439325 nan nan
"NGC   973" 0.01631764523453927 nan nan 0.04039999960999315 0.010355192000000001 nan nan 1.7600000137463212 0.060000000000000005 5.210000090301037 0.13999999999999999 10.300000198185444 0.5 nan nan 34.96799950177471 3.6115649000000003 61.19230805108181 5.944712 64.71000015735626 6.206448699999999 69.76041602330903 4.185624961398542 44.1 1.323 44.95 1.3485 62.48333299954732 3.7489999799728393 nan nan 55.7 1.671 82.8 22.3 80.75476154032208 4.845285692419324 195.00000047683713 11.700000028610228 197.9999989271164 7.919999957084656 308.9999967813491 36.1317390463786 1684.9999737739563 114.18971319098932 nan nan nan nan 3600.000023841858 254.65663156493684 nan nan nan nan nan nan nan nan nan nan nan nan
"NGC  7469" 0.01656521636973296 3.1896666342318056 0.3189666634231806 3.677499979250133 0.36774999792501334 nan nan 16.40000008046627 0.6 26.69999934732914 2.5 nan nan nan nan 64.42272646183316 9.485252 75.19500069320202 12.274364 96.13749850541353 12.31422 129.59999850392342 7.775999910235405 141.95000125169756 8.716172015426267 151.0 5.56 149.41666812698045 8.965000087618828 275.33333333333337 12.500121315411304 1190.0 43.8 1516.2500047683718 200.52204367600086 946.04167825977 56.7625006955862 4158.888976838854 249.53333861033127 3922.500009536743 156.90000038146974 5767.083371480306 444.1713914466014 26316.66660308838 3119.648337402831 32249.999618530273 3224.9999618530273 nan nan 35592.50068664551 3310.3935180126246 40200.0 4020.0 nan nan 28349.999809265137 2834.9999809265137 11300.000127156574 791.0000089009603 4354.999885559081 304.84999198913573 1324.9999976158142 92.749999833107
"NGC  7591" 0.016635768586959365 0.802999988081865 0.22165063 0.9712499886518344 0.13556179000000002 4.645 0.6328633343779683 10.995000056922436 1.3338009596637725 19.869999788701534 1.4938289728077976 27.9500000461936 2.9406504382534147 56.800000000000004 4.752978013835116 57.812333217014874 3.942832161243013 73.4521876045037 6.477995236898546 68.45000012986935 5.217473118206959 31.159499765932562 2.654461486040591 13.25 0.39749999999999996 10.5 0.315 21.41444452032447 1.7564499097504176 27.85 0.8355 nan nan 280.500005364418 52.85416256076716 164.31250103563073 12.322742898618483 568.7694499042506 34.80829169091899 587.2500021457672 33.004153781972654 1009.1666700045267 137.29130502703222 7671.666727066039 699.4573055165001 10000.0 1000.0 nan nan 13608.3332379659 999.2703803354839 14500.0 1450.0 nan nan 13900.0 1390.0 7070.0 494.90000000000003 2940.0 205.8 973.0 68.11
"UGC 12282" 0.017129 nan nan nan nan nan nan 4.120000172406435 0.13 10.900000110268593 0.3 18.10000091791153 0.3620000183582306 nan nan 48.35714253463915 4.0249224 63.642857862370356 8.188407 36.337501369416714 4.738143 32.40000084042549 1.9440000504255295 nan nan nan nan 20.68333358814319 1.2410000152885912 nan nan nan nan nan nan 42.30000078678131 2.5380000472068787 110.3333334128062 7.348469499999999 78.90000194311142 3.156000077724457 nan nan 837.000006198883 59.29099847363004 1190.000057220459 119.0000057220459 nan nan 3470.000014305115 295.92608874514593 nan nan nan nan 3685.0000333786006 368.5000033378601 2599.9999046325684 181.9999933242798 1240.0000095367432 98.99494936611666 455.00001311302185 49.49747468305833
