Name_Id,id_from,RA,DEC,otype_txt,redshift,rvz_type,otypes,Ne_IR_info,SMB_sample
3C 234.0,3C 234.0,150.45634473807,28.7858176354,Sy1,0.18494,z,AGN|G  |IR |QSO|Rad|Sy1|X  |blu|gam,NeII|NeIII|NeV,283
M  84,M  84,186.2655972083333,12.886983138888889,Sy2,0.00327,z,*  |AGN|G  |GiC|GiG|IR |Rad|Sy2|UV |X  |smm,NeV,414
2MASS J13000535+1632148,NVSS J130005+163212,195.02228295163,16.53743305218,Sy1,0.07993,z,AGN|G  |IR |Rad|Sy1|X  ,NeII|NeIII|NeV,428
NGC   262,NGC   262,12.196426138730002,31.956956641230004,Sy2,0.015260233939595302,v,*  |AGN|Bla|G  |GiG|IR |QSO|Rad|Sy2|X  |gam,NeII|NeIII|NeV,484
IRAS 04385-0828,IRAS 04385-0828,70.2290037068,-8.37281297812,Sy2,0.015064,z,*  |AGN|G  |GiG|IR |Sy2,NeII|NeIII|NeV,541
NGC  4945,NGC  4945,196.3636625,-49.4679,Sy2,0.0017968563040435814,v,AGN|G  |GiG|IR |Rad|Sy2|X  |cm |gam,NeII|NeIII|NeV,628
IC 4553,IC 4553,233.73843316666665,23.50322455555555,SyG,0.0184,z,AGN|G  |GiG|GiP|IG |IR |LIN|Rad|SyG|X  |gam|smm,NeII|NeIII|NeV,654
NGC  5252,NGC  5252,204.56612821847,4.542644796,Sy2,0.02294,z,AG?|AGN|EmG|G  |GiG|Sy1|Sy2|X  |gam,NeII,773
Mrk  279,Mrk  279,208.26431206838,69.30816969735,Sy1,0.030601,z,AGN|G  |IR |QSO|Sy1|UV |X  |gam,NeII|NeIII|NeV,852
UGC 11680,UGC 11680,316.93375,3.875277777777778,Sy2,0.026,z,G  |GiP|IG |IR |PaG|Sy2,NeII,1227
LEDA   45656,LEDA   45656,197.44584650792,8.330058989590002,Sy1,0.15434,z,BH?|G  |IR |QSO|Sy1|UV |X  ,NeII|NeV,1246
Mrk 1239,Mrk 1239,148.07986666666667,-1.61225,Sy1,0.019596890592891433,c,AGN|G  |IR |Sy1|UV |X  ,NeII|NeIII|NeV,1282
LEDA   89032,LEDA   89032,281.76121855923,-78.53044703048,Sy1,0.07411794195302938,c,*  |AGN|G  |IR |QSO|Sy1|X  |gam,NeII|NeIII|NeV,1341
NAME 3C 330G2,1Jy 1609+66,242.3958333333333,65.94416666666667,Sy2,0.54725,z,AGN|G  |QSO|Rad|Sy2,NeII|NeIII|NeV,1424
3C 265.0,3C 265.0,176.37083333333334,31.56388888888889,Sy1,0.810501,z,AGN|G  |QSO|Rad|Sy1,NeII|NeIII|NeV,1464
NGC   612,NGC   612,23.490629,-36.493279,Sy2,0.029911,z,*  |AGN|G  |GiG|HI |IR |QSO|Rad|Sy2|X  |cm |rG ,NeII,1650
NGC  7479,NGC  7479,346.23601343477,12.32287705195,Sy2,0.007967227179902725,v,AGN|G  |HI |IR |Rad|Sy2|X  ,NeII|NeIII|NeV,1734
LEDA 3095998,LEDA 3095998,163.35276755141,57.20861541815001,Sy1,0.07978,z,*  |AGN|G  |Sy1|X  ,NeII,1801
NGC  3735,NGC  3735,173.9886453568,70.5355422003,Sy2,0.00901,z,AGN|G  |IR |Rad|Sy2|X  ,NeII|NeIII|NeV,1884
NGC  4477,NGC  4477,187.50914823596,13.63653992108,Sy2,0.00449,z,AGN|G  |GiC|GiG|IR |Rad|Sy2|X  ,NeII|NeIII|NeV,1917
LEDA   89511,LEDA   89511,13.484262222349995,-70.63451216442,Sy2,0.069615,z,*  |AGN|G  |IR |Rad|Sy2|X  ,NeII|NeIII|NeV,1936
NGC   185,NGC   185,9.74141667751,48.33750996518,Sy2,-0.0006795727165286314,v,*  |AGN|G  |GiG|IR |QSO|Sy2,NeV,1983
2MASS J00105486+0014510,2MASS J00105486+0014510,2.7285635592800004,0.24757956251,Sy1,0.24358,z,*  |AGN|G  |IR |QSO|Sy1,NeIII,2089
Z 218-7,Z 218-7,200.9518807082,43.30119778775,Sy2,0.02734,z,AG?|EmG|G  |IR |Rad|Sy2|SyG|rG ,NeII|NeIII|NeV,2115
Mrk  493,Mrk  493,239.79009655029,35.02987815357,Sy1,0.03102,z,*  |AGN|G  |GiG|IR |QSO|Rad|Sy1|UV |X  ,NeII|NeIII|NeV,2351
NGC  4941,NGC  4941,196.0545984918,-5.55159800102,Sy2,0.003703,z,*  |AGN|G  |GiG|IR |Sy2|X  |gam,NeII|NeIII|NeV,2408
Mrk  883,Mrk  883,247.47019999999992,24.443736111111114,Sy1,0.03787,z,AGN|EmG|G  |IG |IR |Rad|Sy1|X  ,NeII|NeIII,2469
2MASS J22255427+1958370,2MASX J22255423+1958372,336.47610695004,19.97696114997,Sy2,0.147,z,AGN|G  |IR |Sy2,NeII|NeIII|NeV,2551
LEDA   90196,LEDA   90196,225.633231602047,14.3597016754245,Sy2,0.1622,z,*  |AGN|G  |GiG|IR |QSO|Rad|Sy2|rG ,NeII|NeIII|NeV,2569
MCG+04-48-002,MCG+04-48-002,307.1460874999999,25.73338333333334,Sy2,0.014810245826797951,c,AGN|G  |GiG|Sy2|X  |gam,NeII|NeIII|NeV,2790
[VV2000] J235225.0+244009,IRAS 23498+2423,358.10802110698,24.67133521822,Sy2,0.212,z,AGN|G  |IR |QSO|Sy1|Sy2,NeII|NeIII|NeV,2847
3C 196,3C 196,123.40023382088,48.21740137945,Sy1,0.87,z,G  |IR |QSO|Rad|Sy1|X  ,NeII|NeIII|NeV,2914
2MASX J10032788+5541535,2MASX J10032788+5541535,150.86637253017,55.69831066268,Sy2,0.146,z,AGN|G  |Sy2|X  ,NeV,2975
NGC  2622,NGC  2622,129.54557624978,24.89527605508,Sy1,0.02866,z,AGN|G  |GiG|GrG|IR |QSO|Rad|Sy1|X  ,NeII|NeIII|NeV,3031
NGC   863,NGC   863,33.6398352978,-0.7667171792600002,Sy1,0.02609,z,*  |AGN|EmO|G  |GiG|IR |QSO|Rad|Sy1|V* |X  |gam,NeII|NeIII|NeV,3213
[VV2003c] J005439.8+155446,SDSS J005439.79+155446.9,13.6658150256,15.913049105029998,Sy1,0.23658,z,*  |AGN|G  |Sy1,NeIII,3551
IRAS 11215-2806,IRAS 11215-2806,171.01134137064,-28.387635868379995,Sy2,0.01374,z,AGN|G  |IR |Rad|Sy2,NeII|NeIII|NeV,3838
2MASS J15011320+2329082,2MASS J15011320+2329082,225.30499713364,23.4856327797,Sy1,0.25782,z,AGN|G  |IR |QSO|Rad|Sy1|X  ,NeII|NeV,4011
NGC  3281,NGC  3281,157.96702499999998,-34.85372222222223,Sy2,0.010731631725569235,v,AGN|BiC|G  |GiG|IR |Rad|Sy2|X  |gam,NeII|NeIII|NeV,4314
ESO 323-32,ESO 323-32,193.33462375584,-41.635625802,Sy2,0.015941,z,*  |AGN|G  |GiC|GiG|IR |Sy1|Sy2|X  ,NeII,4482
LEDA  101275,LEDA  101275,204.32799973258,24.38425552319,Sy1,0.108,z,AGN|G  |GiC|IR |QSO|Rad|Sy1|UV |V* |X  |gam,NeII|NeIII|NeV,4524
NAME Circinus Galaxy,Anon 1409-65,213.291275,-65.33901944444445,Sy2,0.0014490516114409324,v,AGN|G  |GiG|HI |IR |PaG|QSO|Rad|Sy2|X  |cm |gam,NeII|NeIII|NeV,4553
IC 3639,IC 3639,190.22014370181,-36.75584916977,Sy2,0.011018278109241386,v,*  |AGN|G  |HI |IR |Rad|Sy2|gam,NeII|NeIII|NeV,4603
Mrk  926,Mrk  926,346.1811567076999,-8.68573041024,Sy1,0.04702,z,*  |AGN|G  |IR |QSO|Rad|Sy1|SyG|X  |gam,NeII|NeIII|NeV,5069
Mrk  463E,Mrk  463E,209.012025,18.3719,Sy2,0.05131629180871311,v,AGN|G  |PoG|Sy2|X  ,NeII|NeIII|NeV,5523
NGC  4235,NGC  4235,184.29117458246,7.191575941390002,Sy1,0.00742,z,AGN|G  |GiG|HI |IR |QSO|Rad|Sy1|X  |gam,NeII|NeIII|NeV,5532
IRAS 15480-0344,IRAS 15480-0344,237.67290535321,-3.8883307174,Sy2,0.030128,z,AGN|G  |IR |Rad|Sy2|X  ,NeII|NeIII|NeV,5589
UGC  6728,UGC  6728,176.31643182576,79.68149351645,Sy1,0.06725871940524653,v,AGN|G  |IR |QSO|Sy1|X  ,NeII|NeIII|NeV,5604
NGC  1142,NGC  1142,43.80096312881,-0.18355754152,Sy2,0.028847,z,AGN|G  |GiP|IG |IR |Sy2|X  |rG |smm,NeII|NeIII|NeV,5696
NGC  1365,NGC  1365,53.40190833333333,-36.14065833333333,Sy1,0.005475769605340908,v,AGN|BiC|EmG|G  |GiG|HI |IG |IR |Rad|Sy1|Sy2|X  |smm,NeII|NeIII|NeV,5889
NGC  1056,NGC  1056,40.70121426508,28.57407223013,Sy2,0.005221233106985634,v,G  |H2G|IR |Sy2,NeII|NeIII|NeV,6023
NGC  7410,NGC  7410,343.75361271676,-39.6613260684,Sy2,0.005581,z,AGN|G  |GiG|IR |PaG|Rad|Sy2,NeII|NeV,6617
Mrk  352,Mrk  352,14.972022986709996,31.827015053390003,Sy1,0.014965581113999482,v,AGN|G  |GrG|QSO|Sy1|X  ,NeII|NeIII|NeV,6869
LEDA 1365424,LEDA 1365424,189.68094989738,9.4601680501,Sy2,0.08292,z,*  |AGN|G  |GiG|Sy1|Sy2|X  ,NeII|NeIII|NeV,7206
LEDA   27453,LEDA   27453,144.55620545547,54.47359605313,Sy2,0.10212,z,*  |AGN|G  |H2G|HII|PoG|QSO|SBG|Sy2,NeIII,7620
NAME Cyg A,2MASX J19592833+4044022,299.86815190954167,40.733915736,Sy2,0.056146,z,*  |AGN|Bla|G  |GiC|GiG|IG |IR |QSO|Rad|Sy1|Sy2|X  |gam,NeII|NeIII|NeV,7697
Mrk  877,Mrk  877,245.04699991225,17.40764312282,Sy1,0.112,z,*  |G  |IR |QSO|Sy1|UV |V* |X  ,NeII|NeV,7791
ESO 148-2,ESO 148-2,348.94488333333334,-59.05442777777778,Sy2,0.045,z,AGN|G  |G? |IR |Rad|Sy2|X  ,NeII|NeIII|NeV,7879
Mrk 1383,Mrk 1383,217.27738334943,1.28504305757,Sy1,0.086,z,AGN|G  |IR |QSO|Sy1|UV |X  ,NeII|NeIII|NeV,7979
NGC  7592,NGC  7592,349.59166666666664,-4.4158333333333335,Sy2,0.02441,z,AGN|G  |GiG|IG |IR |Sy2,NeV,8264
NGC  3998,NGC  3998,179.48388918517,55.45358956761999,SyG,0.003646,z,*  |AGN|Bz?|G  |GiG|GiP|IR |LIN|QSO|Rad|Sy1|SyG|X  |gam,NeII|NeIII|NeV,8352
QSO B1626+5529,WISEA J162756.11+552231.5,246.98380151198,55.37543307264001,Sy1,0.133,z,*  |BH?|G  |IR |QSO|Sy1|UV |V* |X  ,NeII|NeIII|NeV,8477
Mrk    9,Mrk    9,114.23761073076,58.77039783772,Sy1,0.006321039604004982,c,AGN|G  |IR |QSO|Rad|Sy1|X  ,NeII|NeIII|NeV,8518
Mrk 1513,Mrk 1513,323.11590106528,10.13868121261,Sy1,0.06199,z,*  |AGN|G  |IR |QSO|Sy1|UV |V* |X  ,NeII|NeIII|NeV,8692
NGC  4939,NGC  4939,196.05970021872,-10.33952790409,Sy2,0.010382035536063317,v,*  |AGN|EmG|G  |HI |IR |Sy1|Sy2|X  |gam,NeII|NeIII|NeV,8848
NGC  4151,NGC  4151,182.63573325578,39.40585097987,Sy1,0.003262,z,*  |AGN|G  |GiG|GiP|IR |QSO|Rad|Sy1|SyG|V* |X  |gam,NeII|NeIII|NeV,9329
[VV2003c] J035734.0-053719,SDSS J035733.99-053719.7,59.39162941101,-5.62211861093,Sy1,0.20373,z,AGN|G  |Sy1,NeIII,9373
ESO 434-40,ESO 434-40,146.91722174522,-30.94887799436,Sy2,0.008226,z,*  |AGN|EmG|G  |GiG|Sy1|Sy2|SyG|X  |gam,NeII|NeIII|NeV,9395
LEDA   37102,LEDA   37102,177.88897398756,-2.37274819516,Sy1,0.002979,z,*  |AGN|EmO|G  |H2G|Sy1,NeII|NeIII|NeV,9431
ESO 323-77,ESO 323-77,196.60883952572,-40.41460989011,Sy2,0.014904,z,AGN|G  |GiC|GiG|IR |Sy1|Sy2|X  |gam,NeII|NeIII|NeV,9541
FRL   49,WISEA J183658.23-592408.2,279.24263995131,-59.40230064619999,Sy2,0.020020516993793088,c,AGN|G  |IR |Rad|Sy2|X  |cm |gam,NeII|NeIII|NeV,9550
LEDA   50824,LEDA   50824,213.45137761432,44.00388982536,Sy1,0.087,z,*  |AGN|G  |IR |QSO|Sy1|UV |X  |blu|gam,NeII|NeIII|NeV,9583
LEDA   29208,LEDA   29208,151.08390830287,5.216778022980001,Sy1,0.16012,z,AGN|BH?|G  |IR |QSO|Sy1|UV |X  ,NeII|NeV,10129
NGC    34,NGC    34,2.77755,-12.107869444444445,Sy2,0.02,z,*  |AGN|G  |IG |IR |Rad|Sy2|X  ,NeII|NeIII|NeV,10328
SWIFT J0624.1-6059,SWIFT J0624.1-6059,96.028,-60.998,Sy2,--,nan,Sy2|X  ,NeII,10344
NGC  2685,NGC  2685,133.89459492375,58.73441015003,Sy2,0.002915,z,*  |AGN|G  |IR |Sy2|X  ,NeV,10441
ESO 198-24,ESO 198-24,39.58215190088,-52.19231775211,Sy1,0.045251,z,AGN|G  |IR |Sy1|X  |gam,NeII,10531
Mrk  471,Mrk  471,215.73056311204,32.8506399556,Sy2,0.03419,z,AG?|AGN|G  |IR |Q? |Rad|Sy1|Sy2|X  ,NeII|NeIII|NeV,10535
NGC  7679,NGC  7679,352.19442238225,3.51139266061,Sy2,0.017325275713104826,v,AGN|G  |GiP|GrG|IG |IR |Rad|Sy2|X  ,NeII|NeIII|NeV,10541
SDSS J143417.15+020742.3,SDSS J143417.15+020742.3,218.57148985602,2.12844899385,Sy1,0.18029,z,*  |AGN|G  |Sy1,NeIII,10650
IRAS 11119+3257,IRAS 11119+3257,168.6620427261,32.69263423841,Sy1,0.18758,z,*  |AGN|G  |IR |Q? |QSO|Rad|Sy1,NeII|NeIII|NeV,10673
IC 1065,IC 1065,222.33996964047,63.27049985979999,Sy2,0.04168,z,AGN|G  |IR |QSO|Rad|Sy1|Sy2|SyG|X  |rG ,NeII|NeIII|NeV,10787
2MASX J14305363+3458364,2MASX J14305363+3458364,217.7236161128982,34.9767867525491,Sy2,0.0839,z,*  |AGN|G  |IR |Rad|Sy2,NeII,10901
M  81,M  81,148.88821939854,69.06529514038,Sy2,-0.00014,z,*  |AGN|G  |GiG|GiP|IR |LIN|QSO|Rad|Sy2|X  ,NeII|NeIII|NeV,10983
2MASS J14533151+1353587,2MASS J14533150+1353585,223.38130978550004,13.89961126183,Sy1,0.13901,z,*  |AGN|IR |QSO|Sy1|X  ,NeII|NeIII|NeV,11176
NGC  2639,NGC  2639,130.90861769543,50.205539469890006,Sy2,0.010739386946538643,v,AGN|G  |GiG|IR |LIN|Rad|Sy1|Sy2|X  |gam,NeII|NeIII|NeV,11243
NGC   513,NGC   513,21.11168896695,33.79950680951,Sy2,0.01956,z,AGN|G  |GiC|GiG|IR |Rad|Sy2|SyG|X  ,NeII|NeIII|NeV,11290
NAME IRAS F15163+4255 NW,GB6 J1518+4243,229.525576,42.745842,SyG,0.04005,z,*  |AGN|EmG|G  |GiP|IG |IR |LIN|Rad|SyG|X  |rG ,NeII|NeIII|NeV,11295
ESO 383-35,ESO 383-35,203.9740380234,-34.29560019911,Sy1,0.0075785762429020145,c,AGN|G  |GiG|IR |Sy1|X  |gam,NeII|NeIII|NeV,11379
NAME IRAS 09111-1007W,2MASX J09133644-1019296,138.40190745236,-10.32500048897,Sy2,0.05642050845217694,v,*  |AGN|G  |GiP|IR |Sy2|SyG,NeV,11420
NGC   973,NGC   973,38.58375416666667,32.50555833333333,Sy2,0.01631764523453927,v,AGN|G  |GiG|IR |Sy2|X  |gam,NeII|NeIII|NeV,11593
2E  3648,2MASSI J1620218+173624,245.09091058141,17.60665343366,Sy1,0.55517,z,*  |BH?|G  |IR |QSO|Rad|Sy1|X  ,NeII|NeIII|NeV,11594
Mrk  937,Mrk  937,2.54158342607,-4.71053483747,Sy1,0.029366982941245307,c,*  |AGN|G  |IR |Rad|Sy1|X  |gam,NeII,11682
SDSS J040208.86-050642.0,SDSS J040208.86-050642.0,60.5369321563,-5.11167229061,Sy1,0.13929,z,AGN|G  |Sy1,NeIII,11977
2MASX J22041914+0333511,2MASX J22041914+0333511,331.07985144242,3.56423713312,Sy2,0.0611,z,AGN|G  |IR |Sy2|X  ,NeII|NeIII|NeV,12122
2XMM J094046.2+033929,2XMM J094046.2+033929,145.19287526025,3.658395644330001,Sy2,0.0873,z,G  |Sy2|X  ,NeV,12331
NGC  7469,NGC  7469,345.81530833333335,8.873688888888887,Sy1,0.01656521636973296,v,AGN|G  |GiP|IG |IR |QSO|Rad|Sy1|V* |X  |gam|smm,NeII|NeIII|NeV,12371
IRAS F08216+3009,IRAS F08216+3009,126.18035444665,29.98986466717,Sy2,0.02542,z,AG?|AGN|G  |IR |Rad|Sy2,NeII|NeIII|NeV,12511
2MASX J08035923+2345201,2MASX J08035923+2345201,120.99670291505,23.75567753733,Sy2,0.02938,z,*  |AG?|AGN|G  |Sy2,NeII|NeIII|NeV,12549
NGC  7591,NGC  7591,349.56780330306,6.58586359264,SyG,0.016635768586959365,v,*  |AGN|G  |GiG|IR |LIN|SyG,NeII|NeIII|NeV,12666
2MASS J08105865+7602424,2MASS J08105865+7602424,122.74443397661,76.04512512535,Sy1,0.1,z,*  |AGN|IR |QSO|Sy1|UV |X  |gam,NeII|NeIII|NeV,12683
LEDA  166692,LEDA  166692,312.07186259499,19.6155436096,Sy2,0.181,z,AGN|G  |IR |Sy2|gam,NeII|NeIII|NeV,12884
IRAS 15091-2107,IRAS 15091-2107,227.99918701432,-21.31709353508,Sy1,0.04445742260800971,c,AGN|G  |IR |Rad|Sy1|X  ,NeII|NeIII|NeV,12934
2MASS J14025120+2631175,2MASS J14025120+2631175,210.71332762857,26.52154303947,Sy1,0.18748,z,*  |AGN|G  |IR |QSO|Sy1|X  ,NeII|NeIII|NeV,12980
[VV2010c] J221452.9+135118,[ATZ98] F054,333.72375000000005,13.855277777777776,SyG,0.0253,z,AGN|SyG|X  ,NeV,13056
UGC 12282,UGC 12282,344.73048253805,40.93234988852001,Sy1,0.017129,z,AGN|G  |GiG|IR |Sy1|Sy2|X  ,NeII|NeIII|NeV,13407
2MASS J14294306+4747262,2MASS J14294306+4747262,217.42947491108,47.79061600663999,Sy1,0.220706,z,AGN|BH?|IR |QSO|Rad|Sy1|UV |X  |blu,NeII,13543
MCG+10-17-021,MCG+10-17-021,173.95453374173,56.95229029202,Sy2,0.05141,z,AGN|G  |IR |Rad|Sy2|SyG|rG ,NeII|NeIII|NeV,13631
ESO 113-45,ESO 113-45,20.9406798056,-58.80578025804,Sy1,0.048174990836348686,v,AGN|BH?|G  |IR |QSO|Sy1|X  |gam,NeII|NeIII|NeV,13719
NGC  4388,NGC  4388,186.4450833333333,12.662069444444445,Sy2,0.008424622880803367,v,AGN|G  |GiC|GiG|HI |IR |Rad|Sy2|X  |gam|smm,NeII|NeIII|NeV,13942
NGC  5899,NGC  5899,228.76355,42.04985277777778,Sy2,0.008799420831327252,c,AGN|BiC|G  |GiP|IR |LIN|Sy2|SyG|X  ,NeII|NeIII|NeV,14156
LEDA 3096524,WISEA J165939.77+183436.7,254.9156950479,18.576885392230004,Sy1,0.17078,z,AGN|G  |IR |QSO|Sy1|X  ,NeII|NeIII|NeV,14158
NGC  5728,NGC  5728,220.59954937774,-17.25312243994,Sy2,0.009467,z,*  |AGN|G  |GiG|IR |Rad|Sy2|X  ,NeII|NeIII|NeV,14383
ESO 140-43,ESO 140-43,281.22495536611,-62.3646872824,Sy1,0.014360633537977563,v,AGN|G  |GiC|GiG|HI |IR |PaG|Sy1|X  ,NeII|NeIII|NeV,14459
IC 1816,IC 1816,37.96243324213,-36.67215466354,Sy2,0.017052,z,*  |AGN|G  |IR |Rad|Sy2|X  ,NeII|NeIII|NeV,14563
SDSS J161647.32+371621.2,SDSS J161647.32+371621.2,244.19713073836,37.27254924169,Sy2,0.15185,z,AGN|G  |IR |Rad|Sy2|rG ,NeII|NeIII|NeV,14591
ESO 417-6,ESO 417-6,44.08972901528,-32.18559900385,Sy2,0.016381,z,*  |AGN|G  |IR |Sy2|X  ,NeII|NeIII|NeV,14666
NGC   788,NGC   788,30.276928704090004,-6.81587494669,Sy2,0.013696532626885194,v,AGN|G  |GiG|IR |Q? |Sy2|X  |gam,NeII|NeIII|NeV,14862
2C 1066,1Jy 1254+47,194.24125,47.33888888888889,SyG,0.996,z,AGN|G  |QSO|Rad|SyG,NeII|NeIII|NeV,14911
IC 5298,IC 5298,349.0028153379812,25.5566892053951,Sy2,0.027729914834620617,v,*  |AGN|EmG|G  |GiG|HI |IR |Sy2,NeV,14947
IC 5063,IC 5063,313.00970416666667,-57.068777777777775,Sy2,0.011274,z,AGN|Bla|G  |HI |IR |PaG|Rad|Sy2|X  |cm |gam,NeII|NeIII|NeV,14958
PB  3894,PB  3894,183.57364111991,14.05366186754,Sy1,0.081,z,*  |AGN|BH?|G  |GiC|IR |QSO|Sy1|UV |V* |X  |gam,NeII|NeIII|NeV,15091
M  88,M  88,187.99646877602,14.420319158839998,Sy2,0.007641125203845078,v,AGN|G  |GiC|GiG|HI |IR |Rad|Sy2|X  |gam,NeII|NeIII|NeV,15225
NGC  4602,NGC  4602,190.15353333333329,-5.13301111111111,Sy2,0.008532612492868408,v,AGN|G  |GiG|HI |IR |Sy2,NeII|NeV,15263
IRAS 13342+3932,IRAS 13342+3932,204.10025809492,39.29197361511,Sy1,0.178992,z,AGN|G  |IR |QSO|Rad|Sy1,NeII|NeIII|NeV,15277
NGC  1241,NGC  1241,47.81091477343001,-8.921882211080002,Sy2,0.013574113505256058,v,*  |AGN|EmG|G  |GiG|HI |IG |IR |Rad|Sy2,NeII|NeIII|NeV,15290
NGC  4138,NGC  4138,182.37417142377,43.68524003889,Sy1,0.002955,z,AGN|G  |GiG|HI |IR |Rad|Sy1|Sy2|X  ,NeII|NeIII|NeV,15365
NGC  1566,NGC  1566,65.00165353052,-54.93795130799,Sy1,0.005036491802564491,v,*  |AGN|EmG|G  |GiG|HI |IR |QSO|Rad|Sy1|UV |X  ,NeII|NeIII|NeV,15451
NGC  1808,NGC  1808,76.92642916666667,-37.51305000000001,Sy2,0.0033425615360702654,v,AGN|EmG|G  |GiG|HI |HII|IR |Rad|Sy2|X  |smm,NeII|NeIII|NeV,15630
ICRF J054236.1+495107,ICRF J054236.1+495107,85.65057514809,49.85200894825999,Sy1,0.55,z,*  |G  |IR |QSO|Rad|Sy1|X  |smm,NeII|NeIII|NeV,15958
NGC  4074,NGC  4074,181.12361086359,20.31629289079,Sy2,0.02262,z,AGN|G  |GiC|GiG|GrG|Sy1|Sy2|X  ,NeII,16006
Mrk  304,Mrk  304,334.30109901662,14.239143848050002,Sy1,0.066293,z,*  |AGN|G  |IR |QSO|Sy1|UV |X  ,NeII|NeIII|NeV,16060
Mrk 1298,Mrk 1298,172.31970350039,-4.4020129057,Sy1,0.06,z,*  |AGN|G  |IR |QSO|Sy1|UV |V* ,NeII|NeV,16101
2XMM J135315.8+634546,2XMM J135315.8+634546,208.31596296536,63.76268975741,Sy1,0.086,z,*  |AGN|G  |IR |QSO|Rad|Sy1|UV |X  ,NeII|NeIII|NeV,16220
Mrk 1095,Mrk 1095,79.04753852996,-0.1497658797,Sy1,0.03229567569708508,c,*  |AGN|G  |GiC|IR |QSO|Rad|Sy1|V* |X  |Y*O|gam,NeII|NeIII|NeV,16350
IRAS 15206+3342,IRAS 15206+3342,230.658765,33.526639,Sy2,0.1253,z,AGN|G  |IR |QSO|Rad|Sy2|rG ,NeII|NeIII|NeV,16437
2E   437,2E   437,24.10175339686,20.95764527527,Sy1,0.425,z,*  |AGN|G  |IR |QSO|Rad|Sy1|UV |X  ,NeII,16530
2MASS J10520202+5633010,2MASS J10520202+5633010,163.00847022596,56.55035647698,Sy2,0.12361,z,*  |AGN|G  |IR |Sy2,NeII|NeIII,16549
2MASX J14510879+2709272,2MASX J14510879+2709272,222.7865199744,27.15748964087,Sy1,0.06449,z,AGN|G  |IR |QSO|Rad|Sy1|UV |X  ,NeII|NeV,16631
IC  486,IC  486,120.0874350009,26.61351567976,Sy2,0.02674,z,AG?|AGN|G  |IR |Rad|Sy1|Sy2|X  |rG ,NeII|NeIII|NeV,16879
ATO J176.4186-18.4541,WISEA J114540.46-182714.8,176.41860562377,-18.45415636601,Sy1,0.03278601491702637,c,*  |AGN|G  |IR |QSO|Rad|Sy1|V* |X  |gam,NeII,16934
Mrk  618,Mrk  618,69.09291061972,-10.37610748376,Sy1,0.035157655633885225,c,*  |AGN|G  |GiC|IR |QSO|Sy1|X  ,NeII|NeIII|NeV,16981
NGC  5273,NGC  5273,205.53491734028,35.654296533010005,Sy1,0.00342,z,AGN|G  |GiP|IR |Rad|Sy1|Sy2|X  ,NeII|NeIII|NeV,17007
Mrk  609,Mrk  609,51.35566276651,-6.14387431848,Sy2,0.03441,z,*  |AG?|AGN|G  |IR |Sy1|Sy2|X  |rG ,NeII|NeIII|NeV,17035
NGC  3079,NGC  3079,150.49116244333,55.67984715509,Sy2,0.003766,z,AGN|G  |GiG|IR |Rad|Sy2|X  ,NeII|NeIII|NeV,17352
LEDA  165618,LEDA  165618,201.08285953249,5.617970425370001,Sy2,0.20281,z,*  |AGN|G  |IR |Q? |QSO|Rad|Sy1|Sy2|X  |gam,NeII|NeIII|NeV,17430
IRAS 03450+0055,IRAS 03450+0055,56.91745322117999,1.08723556016,Sy1,0.03,z,*  |AGN|Em*|G  |IR |QSO|Sy1|UV |X  ,NeII|NeIII|NeV,17881
3C 343.1,3C 343.1,249.61760403833333,62.57897585555556,Sy2,0.75238,z,AGN|G  |QSO|Rad|Sy2,NeII|NeIII|NeV,17930
2C   94,1Jy 0106+13,17.220292429510003,13.33729522217,Sy2,0.059615,z,AGN|G  |Rad|Sy2|X  ,NeII|NeIII|NeV,18241
Ton  182,Ton  182,211.31757444789,25.92614376133,Sy1,0.164,z,BH?|G  |IR |Q? |QSO|Rad|Sy1|UV |X  |blu,NeII,18245
MCG+13-07-002,MCG+13-07-002,131.18874958905,76.88596270528,Sy1,0.131344,z,*  |AGN|G  |IR |QSO|Sy1|UV |X  ,NeII|NeIII|NeV,18248
Ton  1388,Ton  1388,169.7861609251,21.32166307943,Sy1,0.176,z,*  |AGN|BH?|GiC|IR |QSO|Sy1|UV |V* |X  |blu|gam,NeII|NeV,18446
NGC  5548,NGC  5548,214.49808345493,25.13683420063,Sy1,0.01627,z,*  |AGN|EmG|G  |GiC|GiG|IR |Sy1|SyG|UV |V* |X  |gam,NeII|NeIII|NeV,18512
ICRF J145907.5+714019,ICRF J145907.5+714019,224.78159904784,71.67218475113,Sy1,0.904499,z,*  |Bla|Bz?|G  |IR |QSO|Rad|Sy1|UV |X  ,NeII|NeIII|NeV,18721
NGC   424,NGC   424,17.86516042729,-38.08345030459,Sy2,0.011840233370742137,v,*  |AGN|EmO|G  |HI |IR |Rad|Sy1|Sy2|X  |gam,NeII|NeIII|NeV,18769
Mrk  509,Mrk  509,311.04062686800995,-10.723535320979998,Sy1,0.03407575862939649,v,*  |AGN|BH?|G  |IR |QSO|Sy1|V* |X  |gam,NeII|NeIII|NeV,18837
ESO   5-4,ESO   5-4,91.4238375,-86.63195,Sy2,0.006224665721651146,v,AGN|G  |IR |Rad|Sy2|X  ,NeII|NeIII|NeV,19392
