id redshift xray_box_car_2to10keV xray_box_car_2to10keV_err xray_box_car_0p5to2keV xray_box_car_0p5to2keV_err FUV FUV_err NUV NUV_err u_prime u_prime_err g_prime g_prime_err r_prime r_prime_err i_prime i_prime_err z_prime z_prime_err J_2mass J_2mass_err H_2mass H_2mass_err Ks_2mass Ks_2mass_err WISE1 WISE1_err IRAC1 IRAC1_err IRAC2 IRAC2_err WISE2 WISE2_err IRAC3 IRAC3_err IRAC4 IRAC4_err IRAS1 IRAS1_err WISE3 WISE3_err WISE4 WISE4_err MIPS1 MIPS1_err IRAS2 IRAS2_err IRAS3 IRAS3_err PACS_blue PACS_blue_err MIPS2 MIPS2_err IRAS4 IRAS4_err PACS_green PACS_green_err MIPS3 MIPS3_err PACS_red PACS_red_err PSW_ext PSW_ext_err PMW_ext PMW_ext_err PLW_ext PLW_ext_err VLA_C VLA_C_err VLA_L VLA_L_err HI21cm HI21cm_err
"SDSS J032845.99+011150.8" 0.14213 nan nan nan nan 0.03789999997631336 0.01195115 0.03389999862217034 0.008275868 0.07096724151904646 0.018364914 0.11835483899396362 0.009028842 0.16123871054949104 0.013573873 0.21147741907982215 0.017302023 0.2027870963971626 0.056592577 0.23799999326001853 0.013 0.2479999966453761 0.022 0.30300000798888505 0.019 0.2667083320734285 0.017648982766550775 0.17300000000000001 0.043695880812726504 0.09525 0.02382120903732638 0.16281249933029177 0.02522211405727764 0.36200000000000004 0.08489905770972961 0.775 0.09581555197357054 nan nan 0.8735999987814576 0.22247977952314882 nan nan 3.8050000232458117 0.21027765573165402 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"NGC   931" 0.016778923723728134 0.0014399999999999999 1.38e-06 0.000298 6.62e-06 nan nan nan nan 2.1523999865166843 0.043047999730333686 3.2050000445451587 0.14159802423499854 18.433750490657985 0.4092981781483549 25.425999891012907 0.7567033763348424 59.222500189207494 1.1844500037841499 32.83333328242103 3.1016123999999996 46.35000042617321 4.947726599999999 40.69166723638773 4.1976185 88.65666592220465 5.319399955332279 96.49999999999999 5.750002092912663 143.0 6.57 133.01515016591912 7.980909009955147 205.0 7.569999999999999 313.0 9.389999999999999 636.0000002384185 31.381881715410245 405.4999997880724 24.329999987284342 937.2777800295089 56.23666680177053 864.5 34.58 1314.9999713897707 57.0750602277387 2659.999995231629 146.55118559738779 2519.9999809265137 251.99999809265137 nan nan 4735.000038146973 292.3444030591316 nan nan nan nan 5329.999923706055 532.9999923706055 3769.9999809265137 263.89999866485596 1769.9999809265137 123.89999866485597 685.0000023841858 60.10407640085655 nan nan nan nan 16.024999827891588 1.021028902030644
"2MASS J13234951+6541480" 0.1678 8.410000000000001e-05 8.97e-06 0.000599 4.97e-05 nan nan nan nan 1.2164286038439187 0.024328572076878375 1.2625000381376594 0.02525000076275319 1.4757142593485437 0.03968627045228389 1.8973214277398907 0.1622498030207989 1.56571427803664 0.0313142855607328 1.875384639088924 0.32 2.661538471539433 0.47444704000000004 4.898333301146825 0.5273519 7.600384548117335 0.4560230728870401 7.969999685883522 0.23909999057650566 10.700000450015068 0.32100001350045204 11.211666522050898 0.6726999913230538 nan nan nan nan nan nan 21.523333504547676 1.2914000102728604 46.7555558025837 2.8053333481550218 44.733333208163586 1.7893333283265436 nan nan nan nan 83.89999717473984 8.389999717473984 131.50000298023224 6.726812023536855 100.0 33.0 78.10000330209732 7.810000330209732 92.3 16.7 67.00000166893005 12.0 nan nan nan nan nan nan nan nan nan nan nan nan
"Mrk  335" 0.025418 0.0007696666666666668 1.0800208331323984e-05 0.005795 7.014755876008801e-05 nan nan nan nan 4.637142842901604 0.09274285685803209 5.3920000937068835 0.10784000187413767 8.122437572637864 0.17337174 7.511087419061369 0.19079939 9.850000031292439 0.19700000062584877 16.294117797823514 2.0566965 24.947058299885075 3.576311 42.581249261274934 3.9242829999999995 71.86666639844577 4.311999983906746 97.10000169873237 6.423941547056604 85.2 5.49 99.01666584677166 5.940999950806299 98.3 5.43 135.0 6.23 312.5000069141388 30.066759053812234 152.35714554786682 9.14142873287201 299.5416627029578 17.972499762177467 nan nan 426.0000034570694 32.98196476864288 376.74999606609344 57.71968901510125 312.99999356269836 31.299999356269836 330.00001311302185 13.200000524520874 nan nan 257.999986410141 25.7999986410141 nan nan 145.50000429153442 21.470909999999996 67.07500293850899 7.035623372666152 37.99999877810478 8.200000000000001 nan nan 3.1 0.26907248094147423 4.1000000000000005 0.9 7.900000020116567 0.6819091425961746
"NGC  3976" 0.00835734557831258 nan nan nan nan 4.019999876618385 0.40199998766183853 3.2865000480562445 0.32865000480562445 7.598999978074183 0.23212185924773077 30.667333402939967 0.7214645860821352 60.912380999066535 1.4089594335563362 66.20433387967448 2.89103809474196 82.66875019762665 2.520912550961898 58.63727307455106 7.6220795 73.7572720020332 12.924042999999998 54.22999896109104 8.39047 55.23333367655675 3.314000020593405 nan nan nan nan 30.45833347017566 1.8275000082105395 nan nan nan nan 199.0 33.8 41.50999968349934 2.4905999810099604 64.1200001657009 3.847200009942054 nan nan nan nan 1760.0 123.0 nan nan nan nan 6320.0 379.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"Ton  951" 0.064 0.00033299999999999996 1.17e-05 0.0019199999999999998 6.62e-05 nan nan nan nan 4.412999958731234 0.08825999917462468 5.20116660433511 0.1795132353772254 5.851000058464706 0.20736441961976143 8.538833307102323 0.17077666614204645 7.594500062987208 0.15189000125974417 6.9418748607859015 0.9636907999999998 8.095625060377643 1.3837991 10.607692198111462 1.2165526 16.646666680524746 0.9988000008314847 nan nan 18.599999999999998 0.5579999999999999 21.354999797791244 1.2812999878674747 25.15 0.7545 32.3 0.9689999999999999 126.0 29.0 45.91333317657312 2.754799990594387 100.19444512459967 6.01166670747598 95.33333425124485 3.813333370049794 204.0 40.0 nan nan 68.40000301599503 6.840000301599503 82.10000175833703 5.288782941282427 nan nan 93.09999644756317 9.309999644756317 139.2500022649765 16.716334085259245 163.00000250339508 16.300000250339508 80.89999854564667 10.999999999999998 56.89999833703041 9.1 nan nan nan nan nan nan nan nan
"M  58" 0.005073035001475601 nan nan nan nan 2.2785238247440156 0.45443982516230635 5.179083326744537 0.893737430882906 52.41111087294088 3.2088044637326467 148.9500281290772 5.4585517641635235 306.1555581622654 11.573724956081826 492.37222520510346 17.247769523150126 529.5964894169255 19.11360744031936 759.8369581569796 112.10753552993314 836.0441239046701 68.34921444768202 638.329168766737 50.09546194901779 572.750003233552 34.36500019401312 713.9642929860523 99.90258106112674 444.6714216572898 47.200139039144744 331.7700008749962 19.90620005249977 269.60000226497647 51.96360991321715 540.1714335186141 85.69304186103851 984.8333404858906 51.39214498846687 520.9227243716066 43.91220455176089 601.6666701883078 78.29272171793636 437.5178610395108 55.51057258137734 699.8333285649618 63.83839012190122 5678.333285649618 176.2874075291711 9940.0 994.0 9331.666742960611 1026.9470531629174 20516.666475931805 693.6946376275667 23725.0 2372.5 38000.000381469734 5102.770623886596 35599.99923706055 3559.9999237060547 21350.000127156578 1494.5000089009607 9140.000063578287 639.8000044504802 3379.9999682108555 268.9692117264152 nan nan nan nan 93.3833329240481 12.90048415568288
"2dFGRS TGN336Z243" 0.0719 nan nan nan nan nan nan 0.015300000086426735 0.0043 0.1003550012683263 0.0056180512486203905 0.4630000032193493 0.009260000064386986 0.616999990597833 0.012339999811956659 1.5613636609156278 0.03122727321831256 2.131550012563821 0.04263100025127642 1.4634000195655972 0.25160285 1.797777729936772 0.32015622 1.6933333568481936 0.35679125 1.4419047598052948 0.08651428558831768 nan nan nan nan 0.9606041594738295 0.05763624956842977 nan nan nan nan nan nan 2.146666674508403 0.18838923145322883 7.274166746139526 1.3797978735037617 6.964999989420176 0.27859999957680703 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.6550000218053658 0.4689349820930429
"LEDA 1487448" 0.01968724266125732 nan nan nan nan 0.022899999748915434 0.004883646 0.028299999939918052 0.004455334 0.048737500264905975 0.007727224 0.1170249997812789 0.004280187 0.23800000053597614 0.006480741 0.32422222850275123 0.008944272 0.3831249978247797 0.032511536 nan nan nan nan 0.8580000139772892 0.2814427 0.670999997405674 0.040259999844340436 nan nan nan nan 0.6148500008286104 0.038883158773191574 nan nan nan nan 77.60000228881836 18.0 4.941428529577596 0.29648571177465577 28.97142864997898 2.119557612094614 nan nan 219.9999988079071 55.0 976.5000054836272 41.57811924558396 nan nan nan nan 1350.000011920929 113.84638773364749 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 6.289999932050705 1.1280515
MCG+00-25-010 0.00502 nan nan nan nan 0.6357500096783042 0.06357500096783042 0.7515000179409981 0.07515000179409981 0.6238988090649933 0.03582423429132854 1.2571381464122253 0.0350612737192604 1.3299999991431832 0.04 0.6248001144197386 0.06128257438138512 0.7100841161019652 0.14237550263898105 0.14752499737369362 0.02657367 0.30899999546818435 0.039255573999999994 0.40959998659673147 0.052172790000000004 0.7125757537085463 0.04275454522251278 nan nan 1.0545 0.031634999999999996 1.1846666484574477 0.07107999890744686 nan nan 5.175 0.15525 nan nan 15.756250059325245 0.9453750035595146 99.22500081956387 5.953500049173832 97.32499905824662 3.892999962329865 nan nan 412.0 49.5 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.244999981485307 0.6184659
"LEDA    3237" 0.155 0.00043099999999999996 1.3954386407148112e-05 0.0012549999999999998 6.395623503615578e-05 1.5680000185966492 0.15680000185966492 1.4379999600350857 0.14379999600350857 2.4324999831151217 0.048649999662302434 2.1187499951338395 0.06910137232532651 2.3457143189651624 0.05916079944426462 4.055000026710331 0.08110000053420663 3.216875033103861 0.06433750066207722 4.453333172326286 0.45254835 5.719166753503184 0.6019136 8.620000133911768 0.6155485000000002 11.81515168339917 0.7089091010039502 12.299999594688416 0.36899998784065247 15.799999237060547 0.4739999771118164 16.57121198412144 0.9942727190472864 nan nan nan nan nan nan 35.55000056475401 2.1330000338852404 79.16833438177903 4.750100062906742 67.34999930858612 2.6939999723434447 nan nan 93.0 25.45584412271571 72.70000129938126 7.270000129938126 79.0999982535839 6.294839156007086 163.0 54.0 111.00000143051147 11.100000143051147 65.10000000000001 14.0 146.9999998807907 14.699999988079071 80.20000159740448 11.0 41.29999876022339 9.6 nan nan nan nan nan nan nan nan
"NGC  6890" 0.008 nan nan nan nan 1.0999999552344282 0.10999999552344282 2.259999979287386 0.2259999979287386 0.4020000051241368 0.02 6.194999790750444 0.9557850176687223 11.504999594762921 1.562217974547726 15.405000420287251 1.875793165570234 7.590000052005053 1.0 39.999284714992555 4.518849299999999 48.653332578639194 7.465253 39.714285771229434 5.4249424 45.07878752170187 2.704727251302112 26.73333333333333 4.100002627169891 26.599999999999998 3.4302443542698238 38.66666646997134 2.3199999881982802 39.0 4.360092322417039 104.13333333333334 10.200058012089931 342.0 37.6 190.25000286102295 11.415000171661376 533.8333358367285 32.030000150203705 409.00000000000006 16.360000000000003 654.0 27.400000000000002 3850.0 231.0 nan nan nan nan 8160.0 408.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2MASX J14254352+3345275" 0.0747 nan nan nan nan 0.06816666670298825 0.016743954 0.1249999962359046 0.012727922000000001 0.2696000039577484 0.005392000079154968 0.5261666641066162 0.010523333282132324 0.7458333323787277 0.019209372 0.46300000394694507 0.009260000078938901 1.2033750172122382 0.024067500344244763 1.1279999976977706 0.3193744 nan nan nan nan 0.8829948718631521 0.052979692311789124 0.954 0.028619999999999996 0.7385 0.022155 0.6570708303951737 0.03942424982371042 1.105 0.03315 6.88 0.2064 nan nan 10.012857023158242 0.6007714213894945 49.49523836814222 2.969714302088533 46.949999999999996 1.878 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 72.59999960660934 5.081999972462655 21.5000007301569 2.4 nan nan nan nan nan nan 0.8800000068731606 0.09000000000000001
"LEDA    1790" 0.142 nan nan nan nan 1.1899999808520079 0.11899999808520079 1.3300000379482906 0.13300000379482907 2.329999953508377 0.04659999907016754 2.6669999584555626 0.0796868870715449 2.979999943636358 0.06363960970955432 4.664000030606985 0.0932800006121397 4.4500000309199095 0.08900000061839819 7.043529575800195 0.88943803 6.253571582159826 0.8682166000000001 9.63615382520052 0.77298126 12.412500097043814 0.7447500058226288 nan nan nan nan 16.870833125337956 1.0122499875202773 nan nan nan nan nan nan 26.528333075841264 1.6033539340772516 44.04499971866607 6.879989080153035 45.52499928176403 1.8209999712705613 nan nan nan nan 29.69999983906746 2.969999983906746 nan nan nan nan 27.400000020861626 2.7400000020861626 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 7.733333311478297 0.661437887300274
"3C  84" 0.017558813971230724 nan nan nan nan 0.9199999904260039 0.0919999990426004 2.014999996237457 0.2014999996237457 8.889673194728337 0.484653447285792 31.601673997205648 1.5147693396425903 48.229515140869424 2.1607526032396476 57.87954578676622 2.4454638443599617 89.73500006944718 2.692240706819286 120.30833372556502 6.180040722378474 150.23888955058322 8.139256583669189 124.5531250149943 6.879805552374446 83.19423088889856 6.635068610633808 115.90000160932541 3.500289273760099 66.0 1.98 108.29464373844012 6.930228467809143 132.0 3.96 291.0 8.73 1050.6666731834412 107.34552822957463 721.1923132676344 43.27153879605806 2834.6590714021163 170.07954428412697 2940.000004768372 140.0081869073466 3490.714247567313 335.13066085872015 7212.619044440134 773.1557037175481 6810.0 681.0 3990.0 159.6 7595.47624769665 993.4488880864733 7490.0 749.0 4350.0 870.0 5690.0 569.0 3510.0 245.70000000000002 2850.0 199.50000000000003 2740.0 191.8 nan nan nan nan 17921.666526794434 604.4884190686705
"LEDA 2149945" 0.20553 0.00011999999999999999 5.52e-06 0.000523 1.99e-05 1.268333347979933 0.1268333347979933 1.226666693886121 0.1226666693886121 1.133846152627554 0.028722812851432546 1.0247499885736033 0.077058416 0.9190000055241399 0.07566373 1.6162500008552647 0.04183300496394153 1.297374998102896 0.029107558297077778 2.027999993879348 0.37175263000000003 2.844499982893467 0.50911686 5.350625142455101 0.6667833700000001 7.800595156569923 0.46803570939419537 8.3600003272295 0.250800009816885 11.900000274181366 0.357000008225441 12.504359036187331 0.7502615421712399 nan nan nan nan nan nan 25.37916658520698 1.5227499951124188 52.45000019236044 3.4568700707321938 46.1833328684171 1.847333314736684 nan nan 201.0 66.46803743153546 58.69999900460243 5.869999900460243 112.50000140070915 7.142128534267638 nan nan 50.50000175833702 5.050000175833702 111.0 18.3 52.49999836087227 8.5 nan nan nan nan nan nan nan nan nan nan nan nan
"NGC  7743" 0.005644 nan nan nan nan nan nan 0.8679999882588163 0.12384262999999998 8.328000083565712 0.16656000167131424 21.396083364379592 0.7566553049701995 35.042500259199485 1.0785870380652205 19.985000602900982 1.0965856099730655 5.480000050738454 0.10960000101476908 92.99166531612475 8.732697 108.17499893407027 12.124768 72.50000101824601 10.707473999999998 46.52708318432172 2.791624991059303 nan nan 10.870000000000001 0.3261 23.747619207274344 1.4248571524364606 nan nan 13.399999999999999 0.40199999999999997 nan nan 26.226190431061244 1.5735714258636746 74.58333368244624 4.475000020946774 63.80000067353249 2.5520000269412995 180.0 31.0 855.5 118.33004690272037 nan nan nan nan 2965.0 458.53026072441503 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 7.816666588187218 0.661437887300274
"Mrk   22" 0.00539 nan nan nan nan 0.4179999911381553 0.04179999911381553 0.5236666571969787 0.05236666571969787 1.1583000072278082 0.030935415000000004 2.109444431779492 0.04218888863558984 2.169819994014688 0.04339639988029376 1.7680909149930812 0.035361818299861625 1.8751090577676552 0.090668684 nan nan 1.4700000174343586 0.30016663 nan nan 0.5707333351516476 0.03424400010909885 nan nan 0.2515 0.007545 0.38953333098355997 0.03288012339139865 nan nan 0.753 0.02259 nan nan 1.8334583425477224 0.30772349724569703 13.92857154086232 2.639554922821696 15.7 0.628 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"LEDA   90127" 0.13635 nan nan nan nan nan nan 0.015150000308494782 0.0036069378 0.07560000085504726 0.004838646523272451 0.2903214346068645 0.00580642869213729 0.5641125027295857 0.011282250054591714 0.6473249745795329 0.012946499491590657 1.2229285972093098 0.024458571944186196 nan nan nan nan 1.7408333175505202 0.5739338 1.3437499938367143 0.08062499963020285 1.165 0.03495 2.2300000000000004 0.06690000000000002 2.5362500016391274 0.15217500009834764 6.585000000000001 0.19755000000000003 15.55 0.4665 nan nan 15.999999936297533 0.9599999961778519 129.5000001490116 7.770000008940697 nan nan 235.0 28.5 2280.0 137.0 nan nan nan nan 1820.0 163.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.839000032097102 0.6475917241095678
"ESO 445-50" 0.016131159643782634 0.007725 0.00016758063611288748 0.00882 1.32e-05 0.03305000063846819 0.010999999 0.10779999865917489 0.01293213 0.7689999765716493 0.028 4.269999917596579 0.24545875417267152 25.299998931586742 0.6020797289396148 36.19999997317791 1.1715374513859982 61.20000034570694 2.3 54.65473685609667 8.271650000000001 75.85272476585074 11.691073999999999 107.87529761300367 13.3976275 237.16666902917805 14.230000141750683 222.49999999999997 20.464413630876432 158.96666666666667 14.100000090199433 373.56061022209394 22.413636613325636 294.0 13.49404198155616 335.1666666666667 12.600005318161577 1080.0000214576721 36.833442684603895 928.1833355029424 55.69100013017655 2021.1110782623289 121.26666469573973 2020.0 80.8 2210.0000190734863 61.29194482148531 2029.999985694885 71.42128534267637 1799.9999523162842 179.99999523162842 nan nan 1659.9999833106995 154.1557653803451 nan nan nan nan 967.9999947547913 120.0 488.0000054836273 51.61879502661797 170.00000178813934 30.0 79.00000363588333 14.0 nan nan nan nan 67.4999998152256 1.8980253895053938
"2MASS J16370022+2221140" 0.21082 nan nan nan nan nan nan nan nan 0.03519999984291644 0.004419841477334256 0.11708888753976984 0.0027335873120944614 0.3234722191539024 0.006469444383078048 0.564861104875389 0.01129722209750778 0.7632222194741997 0.018721645276188636 0.8481818156062879 0.18543194 1.493636370551857 0.26532999999999995 2.373636319217357 0.36482874 3.503888864405453 0.21023333186432716 nan nan nan nan 4.676666691344645 0.28060000148067865 nan nan nan nan nan nan 12.05416665036852 0.7232499990221112 26.322916402171057 1.8259313140161932 25.074999973922967 1.0029999989569187 nan nan 179.0 35.8 nan nan 145.9999978542328 15.000000000000002 nan nan nan nan 256.00001215934753 31.0 nan nan nan nan nan nan nan nan nan nan nan nan 1.3599999947473407 0.19798991
"Mrk  817" 0.15838 0.000669 6.21e-06 0.0016899999999999999 6.62e-05 4.629999864846468 0.4629999864846468 5.30666671693325 0.530666671693325 4.56333320794834 0.09126666415896681 8.640833069673844 0.3070016421764928 11.42749993596226 0.30479501289327654 13.064999948255718 0.30614539008179054 17.480000481009483 0.34960000962018967 20.22941174971707 2.8142496 24.253333111604054 3.7523324 32.88571470017944 3.4292852999999996 64.2151513742678 3.852909082456068 64.4 4.15 74.89999999999999 4.83 83.54393878380456 5.012636327028273 104.0 5.74 188.0 6.94 343.75000244379044 21.313200311374196 254.83333145909842 15.289999887545905 886.5000040796067 53.1900002447764 895.5 35.82 1189.9999964237213 47.91200239594755 2212.4999737739563 100.3283198631933 2160.0000858306885 216.00000858306885 nan nan 2314.999988079071 126.90547712964361 nan nan nan nan 1710.0000381469727 171.00000381469727 560.9999895095825 39.26999926567078 244.00000274181366 17.080000191926956 79.00000363588333 7.0710678118654755 4.706666666666666 0.5239274758971895 10.0 0.9 10.815999908745288 0.6890573749975415
"IC 3078" 0.06614 nan nan nan nan 0.2169999982773637 0.027712813000000003 0.4263333297179391 0.04263333297179391 1.3521212097020312 0.027042424194040626 3.5097273040181873 0.09330728685123647 6.154787876077673 0.12309575752155347 7.204416688649022 0.1664575368171598 11.515714502560773 0.37609039999999994 5.389230881029596 1.3336416 6.2619999051094055 1.46806 5.033333268430497 1.2079735 7.2594444960355755 0.43556666976213454 nan nan nan nan 5.133333312124014 0.3079999987274408 nan nan nan nan nan nan 23.69761886752787 1.421857132051672 39.214583273356155 2.3846908320302234 nan nan nan nan 421.0 54.699999999999996 nan nan nan nan 950.0 200.0 nan nan nan nan nan nan nan nan nan nan 100.00000149011612 7.000000104308129 nan nan nan nan 5.921249950304627 0.6860211960888964
"NGC  6810" 0.006541 nan nan nan nan 0.09344999999999999 0.009345 0.9047499973736703 0.09047499973736704 1.2100000167265534 0.04 10.009999852627516 1.4777432117929012 23.334999568760395 2.5597851472340407 36.55000030994415 5.581442465886394 24.700000882148743 3.2 125.73428817891649 12.516388999999998 171.08666685720283 23.83233 137.0307718618558 14.696257000000001 129.22222498390408 7.753333499034245 88.16666666666667 12.900163021062951 97.0 8.93 90.45555608140097 5.427333364884058 107.2 12.300026882084445 1030.0 75.6 1172.4999833106995 45.45605045140196 665.1250049471855 39.90750029683113 2947.5000500679016 176.8500030040741 2290.0 91.60000000000001 3510.0 110.24065991566087 18050.000190734863 829.7513181670759 nan nan nan nan 33674.99961853027 1836.6900855939305 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2MASS J21035875-0728025" 0.13677 nan nan nan nan 0.06917499922565185 0.012250305999999999 0.12900000365334563 0.012900000365334563 0.34707142705363886 0.006941428541072777 0.6540000079742944 0.013080000159485888 0.9490000084042549 0.0189800001680851 1.3287374983974587 0.026574749967949174 1.5429624655780572 0.030859249311561143 1.7892307727239454 0.38884446 1.9353846034321647 0.6153048 2.18250002944842 0.5680668999999999 1.855151524119305 0.1113090914471583 1.64 0.049199999999999994 1.6099999999999999 0.048299999999999996 1.689545458228412 0.10137272749370471 2.0 0.09556610277708304 12.6 0.378 105.99999874830246 29.0 26.281666419158377 1.5768999851495025 110.61666717032593 6.637000030219555 106.5 4.26 179.00000256299973 26.111539594593037 391.99999487400055 36.062445840513924 nan nan 421.0 16.84 2160.0000858306885 540.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.9350000294856726 0.3614207981820118
"Mrk  273" 0.03734 2.6799999999999998e-05 5.86e-06 nan nan 0.14850000297883525 0.020518283999999998 0.3169999981764704 0.032310990000000005 1.1964814790955711 0.06976946046130293 3.8811666570945333 0.17799781647822102 6.688703674790623 0.2319351017976473 8.041666678960125 0.40393894175055767 11.585799959627913 0.4981478225812494 18.446764815138543 1.454054672463213 22.403333385785423 1.7559683453657244 23.978333503752946 1.7187349999345447 21.209090837023474 1.2725454502214084 18.99999938905239 2.0 nan nan 34.577272334830326 2.0746363400898193 nan nan nan nan 234.16666716337204 27.619060447451865 219.79999950528145 13.187999970316886 1569.5000171661377 94.17000102996826 1850.000023841858 170.0 2305.416644016901 96.57321814719246 22233.33371480306 1426.5947095694778 24500.0 2450.0 nan nan 21987.499761581417 1468.1897535464968 22300.0 2230.0 nan nan 12700.0 1270.0 4180.0 292.6 1530.0 107.10000000000001 427.0 29.890000000000004 nan nan nan nan 147.3999997973442 5.657738232177589
"LEDA   90429" 0.064531 nan nan nan nan 0.026366666133981198 0.007390534999999999 0.08789999992586672 0.009255269 nan nan 0.6179999836604111 0.07071067811865475 1.2630000419449061 0.1044030650891055 1.7634999967413023 0.16509164121784 0.5159999709576368 0.028 3.893846234020132 0.94609725 5.480769144084592 1.5773713 5.832307757093356 1.4908386999999999 5.132249979270933 0.30793499875625596 4.4799999999999995 0.1344 5.36 0.1608 5.746916657537533 0.3448149994522519 11.099999999999998 0.3329999999999999 53.05 1.5915 nan nan 65.07399947315454 3.9044399683892723 534.2875039041041 32.05725023424625 602.0 24.080000000000002 841.5000076293945 31.696829347964506 7177.500076293945 615.019703178394 8070.0 807.0 nan nan 8522.499828338623 446.8388927174516 8320.0 832.0 nan nan 5220.0 522.0 1900.0 133.0 707.0 49.49 195.0 13.650000000000002 nan nan nan nan 28.66666656086842 1.0828204173027134
"ICRF J134733.3+121724" 0.12118 nan nan nan nan nan nan 0.04566666636189135 0.007706491 0.16482142945321918 0.011271756907912671 0.7341291529883165 0.027593385912924026 1.8331874941092487 0.08149539656599018 3.2287856717760275 0.06457571343552056 3.4793333268478617 0.06958666653695723 2.198571414088032 0.5724509000000001 2.95000006112137 0.95315266 3.926666666908811 0.8704596499999999 7.316323572540875 0.43897941435245247 8.200000000000001 0.6 13.4 0.9 13.701821550066981 0.8221092930040188 20.9 1.1 42.3 1.9 nan nan 87.80999937610079 5.268599962566047 437.3181782222607 26.23909069333564 479.0 21.0 656.5833467642466 77.89212319792821 1979.9999841054282 269.047396489461 nan nan 1950.0 186.0 1993.3333317438762 292.6798595873662 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 5355.00005086263 228.2235765249358
"NGC  3367" 0.010188917202929915 nan nan nan nan 5.594500001271566 0.5594500001271566 6.686250057313591 0.6686250057313591 8.061999990604818 0.3021589250056262 12.5900003768038 0.41955332237149545 34.491667038916304 0.6898333407783261 52.867143348391565 4.034705857152886 51.19625065708533 1.0239250131417066 60.459999626295435 8.502941 78.91812488378491 10.096356 49.38866595427195 9.443484 21.36666650093264 1.2819999900559584 115.0 3.4499999999999997 74.6 2.2399999999999998 14.087999963760376 0.8452799978256226 61.599999999999994 4.75001580875264 165.46666666666664 12.20001291023907 489.2500049471855 65.68540563245861 167.27777690357632 10.03666661421458 829.833322789934 49.789999367396035 877.3333398898442 35.09333359559377 1500.0000166893003 93.11499302968468 6148.000011444092 300.93603384536823 nan nan 7770.0 389.0 12793.333371480307 561.9468445802725 nan nan 13800.0 1660.0 nan nan nan nan nan nan nan nan nan nan nan nan 102.41666632393995 2.9790938477518307
"ESO 362-18" 0.012582037670874296 nan nan nan nan 2.2600000957027078 0.22600000957027078 2.6500000385567546 0.26500000385567546 1.8100000452250242 0.05 10.62249974347651 0.4516912699073707 16.785000218078494 0.8097067618407064 16.741999686928466 1.307685826412752 12.69999984651804 0.7 25.993750081397593 3.8768547 31.64666642745336 6.001666 34.415384467977745 4.5310045 36.55256429284047 2.193153857570428 35.7 3.29 31.8 2.9299999999999997 37.010256897639 2.22061541385834 57.1 4.7299999999999995 140.0 9.050000000000002 224.0 42.5 161.06060778914076 9.663636467348445 455.16666721304256 27.310000032782554 408.5 16.34 570.0 13.4 1400.0 97.69999999999999 1429.9999475479126 142.99999475479126 nan nan 1990.0 159.0 nan nan nan nan 1919.9999570846558 191.99999570846558 773.9999890327454 54.17999923229218 300.00001192092896 21.00000083446503 107.00000077486038 12.727922061357855 nan nan nan nan 15.566666622956594 1.0000000400238507
"IC  450" 0.018676 0.0007999999999999999 5.52e-06 nan nan 0.03203333350635754 0.0066000002 0.2033333342599993 0.020333333425999932 nan nan 8.459999924525619 0.380525951808809 16.599999740719795 0.33541019662496846 19.400000106543303 0.5590169943749475 17.999999225139618 0.5 31.25333351393541 3.3970575 50.71333348751068 4.8805736 69.36428855572429 5.417563500000001 134.43939446499854 8.066363667899912 69.10000004470349 3.4303097527774367 102.0 5.61 153.6363628181544 9.218181769089263 105.0 4.83 143.0 6.58 224.0000034570694 17.53681841155915 241.72222063276502 14.5033332379659 594.7777850892809 35.686667105356854 556.9999999999999 22.279999999999998 684.999999165535 35.363964192629766 1164.9999880790708 65.39235523079437 1039.9999618530273 103.99999618530273 nan nan 1239.9999797344208 379.47333 nan nan nan nan 941.9999718666077 94.19999718666077 611.9999885559082 61.51828996322964 237.0000034570694 27.577164466275352 nan nan nan nan nan nan 275.00000298023224 7.517313633872559
